,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades,Tribe_9_Nomads,Tribe_9_Spice,Tribe_9_Clustering,Tribe_9_Trades,Tribe_10_Nomads,Tribe_10_Spice,Tribe_10_Clustering,Tribe_10_Trades,Tribe_11_Nomads,Tribe_11_Spice,Tribe_11_Clustering,Tribe_11_Trades,Tribe_12_Nomads,Tribe_12_Spice,Tribe_12_Clustering,Tribe_12_Trades,Tribe_13_Nomads,Tribe_13_Spice,Tribe_13_Clustering,Tribe_13_Trades,Tribe_14_Nomads,Tribe_14_Spice,Tribe_14_Clustering,Tribe_14_Trades,Tribe_15_Nomads,Tribe_15_Spice,Tribe_15_Clustering,Tribe_15_Trades,Tribe_16_Nomads,Tribe_16_Spice,Tribe_16_Clustering,Tribe_16_Trades,Tribe_17_Nomads,Tribe_17_Spice,Tribe_17_Clustering,Tribe_17_Trades,Tribe_18_Nomads,Tribe_18_Spice,Tribe_18_Clustering,Tribe_18_Trades
6,15,1.4,1.0,0.5,3,6,3.1033852464045992,10.47731890334282,1.5,1.5,0.18333333333333332,0.18333333333333332,ofat_results_sophie,500,500,6,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,1.3836918820630084,1.0,0.0,3.0,0.9249849422896148,1.5,0.0,1.0,2.384549535156328,1.0,0.0,1.0,2.757533746660716,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,1.3461538461538458,1.0,0.5,3,6,2.120616120805367,8.925368274977878,1.5,1.5,0.15714285714285714,0.15714285714285714,ofat_results_sophie,500,500,6,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,1.1143071957401751,1.0,0.0,1.0,0.459478980416418,1.0,0.0,1.0,2.2819744576823826,1.0,0.0,1.0,2.717122704437502,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,1.7499999999999998,1.0,0.5,3,5,1.1378469952061345,7.402226068028422,1.5,2.5,0.1375,0.1375,ofat_results_sophie,500,500,6,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,0.8449225094173418,1.0,0.0,1.0,0.09654740619019272,1.0,0.0,1.0,2.1793993802084373,1.0,0.0,1.0,2.676711662214288,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,1.2142857142857142,1.0,0.5,1,3,0.5509865945924094,6.89233136098616,1.0,1.5,0.12222222222222222,0.12222222222222222,ofat_results_sophie,500,500,6,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,0.5755378230945085,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.076824302734492,1.0,0.0,1.0,2.636300619991074,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,1.2142857142857142,1.0,0.5,1,3,0.278873993991566,6.459365659592125,1.0,1.5,0.11,0.11,ofat_results_sophie,500,500,6,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,0.30615313677167566,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.974249225260546,1.0,0.0,1.0,2.59588957776786,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,98,3.6023809523809525,0.0,0.0,14,14,42.0,42.0,1.75,2.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,14.0,42.0,4.666666666666667,0.0,14.0,42.0,2.3333333333333335,0.0,14.0,42.0,7.0,0.0,14.0,42.0,4.666666666666667,0.0,14.0,42.0,2.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,3.4680272108843537,0.0,0.0,10,12,13.558585587413749,19.90268363577738,5.0,4.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,12.0,18.938779994474253,4.0,0.15,9.0,14.048442726828922,1.2857142857142858,0.0,12.0,20.017131314356607,2.4,0.0,11.0,22.3466352990671,3.6666666666666665,0.0,11.0,18.91359882239631,3.6666666666666665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,48,2.9305555555555554,0.0,0.0,5,7,7.256899168536384,11.33281506852503,2.5,3.5,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,6.0,9.237100194690697,2.0,0.325,5.0,8.023081117865411,2.5,0.0,8.0,11.074904111666386,2.6666666666666665,0.0,10.0,12.25392236772565,3.3333333333333335,0.0,7.0,8.247525005516176,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,29,2.224137931034483,0.0,0.0,4,6,3.4975493898210437,7.490691757781391,2.0,3.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,4.0,6.138531642514406,2.0,0.35,4.0,5.995563001765025,2.0,0.0,5.0,7.9419205367992465,2.5,0.0,4.0,7.018518151214514,2.0,0.0,2.0,4.584514881963541,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,1.3947368421052633,0.0,0.0,2,3,2.4802482949853157,5.141560102319996,1.0,1.5,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,3.0,5.076560175992667,1.5,0.3875,3.0,4.872867887121464,1.5,0.0,3.0,5.820606207788929,1.5,0.0,3.0,5.441895856478853,1.5,0.0,2.0,4.112686509284721,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,1.28125,0.0,0.0,1,3,2.1927792836198474,4.176950127899995,1.0,1.5,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,3.0,4.095700219990835,1.5,0.4,2.0,3.9631499627012348,1.0,0.0,3.0,5.02575775973616,1.5,0.0,2.0,4.909916842780277,1.0,0.0,2.0,3.6408581366059014,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,16,1.28125,0.0,0.0,1,3,2.031335140343817,3.2123401534799947,1.0,1.5,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,3.0,3.1148402639890036,1.5,0.375,2.0,3.5557799552414817,1.0,0.0,3.0,4.23090931168339,1.5,0.0,2.0,4.691900211336332,1.0,0.0,2.0,3.169029763927081,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,1.0,0.0,0.0,1,2,1.8698909970677864,2.3988404806830657,1.0,1.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,2.8090341428981533,1.0,0.3357142857142857,2.0,3.148409947781727,1.0,0.0,2.0,3.7329395442506863,1.0,0.0,2.0,4.473883579892387,1.0,0.0,2.0,2.69720139124826,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,13,1.0,0.0,0.0,1,2,1.7084468537917559,1.8843891207806465,1.0,1.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,2.6388961633121752,1.0,0.29375,2.0,2.741039940321971,1.0,0.0,2.0,3.409073764857926,1.0,0.0,2.0,4.255866948448443,1.0,0.0,2.0,2.2253730185694396,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12,0.9999999999999999,0.0,0.0,1,2,1.5470027105157254,1.3699377608782273,1.0,1.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,2.468758183726197,1.0,0.2611111111111111,2.0,2.333669932862215,1.0,0.0,2.0,3.0852079854651664,1.0,0.0,2.0,4.037850317004496,1.0,0.0,1.0,2.1083904292976037,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1.0,0.0,0.0,1,1,1.3855585672396948,1.0823022134313494,1.0,1.0,0.0,0.0,ofat_results_sophie,500,500,7,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,2.298620204140219,1.0,0.235,2.0,1.9262999254024589,1.0,0.0,2.0,2.7613422060724067,1.0,0.0,2.0,3.8198336855605497,1.0,0.0,1.0,2.0093226992195596,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,96,3.364285714285714,0.0,0.0,12,12,36.0,36.0,2.4,4.0,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,12.0,36.0,6.0,0.0,12.0,36.0,6.0,0.0,12.0,36.0,2.4,0.0,12.0,36.0,2.4,0.0,12.0,36.0,2.0,0.0,12.0,36.0,1.7142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,3.852222222222222,0.0,0.0,10,8,15.883071602725712,17.39168784607822,2.5,2.6666666666666665,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,12.0,21.46373793021722,6.0,0.0,9.0,9.475823595094203,4.5,0.0,6.0,9.185530680018413,3.0,0.0,11.0,18.16420668041303,5.5,0.0,11.0,13.998775140943618,2.75,0.0,8.0,13.239722442716234,2.6666666666666665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,2.4145833333333333,0.0,0.0,5,7,7.690738710049948,12.771046359093685,2.5,2.3333333333333335,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,8.0,11.35654428894926,4.0,0.0,2.0,3.920827121300311,1.0,0.0,3.0,6.332873008869266,1.5,0.0,7.0,9.399135952084166,1.75,0.0,3.0,5.951693901876344,1.5,0.0,5.0,5.237077057850756,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,27,1.759259259259259,0.0,0.0,3,6,4.730141190079565,9.133962243140694,1.5,2.0,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,5.0,8.871937408294219,2.5,0.0,2.0,2.881240681950466,1.0,0.0,3.0,4.9993095133038965,1.5,0.0,4.0,5.3755420167043315,2.0,0.0,2.0,5.202083987084295,1.0,0.0,2.0,2.41779607573914,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,21,1.4920634920634919,0.0,0.0,2,5,4.079083797129911,6.477116916828098,1.0,1.6666666666666667,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,4.0,7.143410980057265,2.0,0.0,1.0,2.1895062405649064,1.0,0.0,3.0,3.6657460177385293,1.5,0.0,3.0,4.085152341517602,1.5,0.0,2.0,4.93611198277906,1.0,0.0,1.0,1.7469996035909503,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,1.441666666666667,0.0,0.0,2,5,3.598854746412389,4.346396146035122,1.0,1.6666666666666667,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,4.0,5.929263725071584,2.0,0.0,1.0,1.986882800706133,1.0,0.0,2.0,2.472142187285658,1.0,0.0,3.0,2.8564404268970023,1.5,0.0,2.0,4.670139978473825,1.0,0.0,1.0,1.4337495044886879,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,18,1.388888888888889,0.0,0.0,2,4,3.118625695694867,2.420147954555974,1.0,2.0,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,3.0,5.261635585016776,1.5,0.0,1.0,1.7842593608473596,1.0,0.0,2.0,1.7665706247427897,1.0,0.0,3.0,1.627728512276402,1.5,0.0,2.0,4.404167974168593,1.0,0.0,1.0,1.1204994053864255,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16,1.1875,0.0,0.0,2,3,2.6383966449773446,1.320296293773238,1.0,1.5,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,3.0,4.638574849186241,1.5,0.0,1.0,1.5816359209885862,1.0,0.0,2.0,1.0609990621999206,1.0,0.0,2.0,0.7155394066909893,1.0,0.0,2.0,4.138195969863361,1.0,0.0,1.0,0.8072493062841622,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,14,1.107142857142857,0.0,0.0,2,2,2.1581675942598224,0.5034134407628201,1.0,1.0,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,3.0,4.015514113355706,1.5,0.0,1.0,1.3790124811298128,1.0,0.0,2.0,0.3554274996570511,1.0,0.0,1.0,0.17335871482614093,1.0,0.0,2.0,3.8722239655581276,1.0,0.0,1.0,0.4939992071818987,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,1.0,0.0,0.0,2,1,1.6779385435423002,0.08626727455795358,1.0,1.0,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,3.732477597138971,1.0,0.0,1.0,1.1763890412710394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.606251961252895,1.0,0.0,1.0,0.18074910807963526,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,0.9999999999999999,0.0,0.0,2,0,1.1977094928247778,0.0,1.0,0.0,0.0,0.0,ofat_results_sophie,500,500,8,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,3.4805306634877473,1.0,0.0,1.0,0.973765601412266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.340279956947662,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,99,3.401851851851852,0.0,0.0,11,11,33.0,33.0,2.75,3.6666666666666665,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,11.0,33.0,2.75,0.0,11.0,33.0,2.75,0.0,11.0,33.0,3.6666666666666665,0.0,11.0,33.0,3.6666666666666665,0.0,11.0,33.0,2.2,0.0,11.0,33.0,3.6666666666666665,0.0,11.0,33.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2.7210144927536226,0.5,0.0,8,9,15.257393616349924,13.118898630075432,2.6666666666666665,2.25,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,8.0,7.704497661526621,2.6666666666666665,0.0,7.0,10.688876819098786,2.3333333333333335,0.0,9.0,13.094533273318355,3.0,0.0,9.0,15.149329996514606,3.0,0.0,6.0,12.987429274721357,2.0,0.0,7.0,11.810545697119517,3.5,0.0,6.0,6.575122968124047,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,1.7095238095238094,0.5,0.0,7,5,7.994609008306495,4.915081436537045,2.3333333333333335,1.6666666666666667,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,2.0,2.586881921231349,1.0,0.0,2.0,4.625266319570866,1.0,0.0,6.0,5.604693937317872,2.0,0.0,5.0,7.589789010722772,1.6666666666666667,0.0,4.0,7.457057069126927,1.3333333333333333,0.0,3.0,5.736629452951011,1.5,0.0,1.0,0.8068369253432477,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,1.3684210526315788,0.5,0.0,3,2,4.400019409965418,1.101026984875871,1.5,1.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,2.295242420984837,1.0,0.0,2.0,3.9378994793562985,1.0,0.0,2.0,2.9971890855425576,1.0,0.0,4.0,5.250407708597445,2.0,0.0,3.0,5.3315453026706034,1.5,0.0,2.0,4.398102490360322,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1.1875,0.5,0.0,3,1,2.866692546620558,0.0005557627673609955,1.5,1.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,2.060323227979783,1.0,0.0,2.0,3.2505326391417313,1.0,0.0,2.0,1.9962521140567417,1.0,0.0,3.0,3.2566509955792324,1.5,0.0,2.0,4.172397431500172,1.0,0.0,2.0,3.86413665381376,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12,0.9999999999999999,0.5,0.0,2,0,1.8681957904055329,0.0,1.0,0.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,1.8254040349747287,1.0,0.0,2.0,2.563165798927164,1.0,0.0,1.0,1.6955778161729054,1.0,0.0,2.0,2.451721955362422,1.0,0.0,2.0,3.7154967893752167,1.0,0.0,2.0,3.3301708172671987,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,1.0,0.5,0.0,1,0,1.1910170138754406,0.0,1.0,0.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,1.5904848419696744,1.0,0.0,1.0,2.333224497147965,1.0,0.0,1.0,1.4346933794074848,1.0,0.0,2.0,1.7420663464349047,1.0,0.0,2.0,3.2585961472502607,1.0,0.0,2.0,2.7962049807206366,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,1.0,0.5,0.0,1,0,0.8895198495213485,0.0,1.0,0.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,1.3555656489646202,1.0,0.0,1.0,2.222095246672626,1.0,0.0,1.0,1.1738089426420641,1.0,0.0,1.0,1.3347789543556088,1.0,0.0,2.0,2.801695505125305,1.0,0.0,2.0,2.2622391441740755,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1.0,0.5,0.0,1,0,0.5880226851672565,0.0,1.0,0.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,1.120646455959566,1.0,0.0,1.0,2.1109659961972866,1.0,0.0,1.0,0.9129245058766435,1.0,0.0,1.0,1.0968902335492658,1.0,0.0,2.0,2.3447948630003492,1.0,0.0,2.0,1.7282733076275136,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,0.9999999999999998,0.5,0.0,1,0,0.2865255208131645,0.0,1.0,0.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,0.8857272629545117,1.0,0.0,1.0,1.9998367457219477,1.0,0.0,1.0,0.6520400691112229,1.0,0.0,1.0,0.8590015127429229,1.0,0.0,1.0,2.2070454607836982,1.0,0.0,1.0,1.2660475876042883,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0.9999999999999999,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ofat_results_sophie,500,500,9,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,1.0,0.6508080699494574,1.0,0.0,1.0,1.8887074952466107,1.0,0.0,1.0,0.3911556323458026,1.0,0.0,1.0,0.62111279193658,1.0,0.0,1.0,2.118939400870776,1.0,0.0,1.0,1.0733862084492092,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,3.2500000000000004,0.0,0.0,10,10,30.0,30.0,3.3333333333333335,3.3333333333333335,0.0,0.0,ofat_results_sophie,500,500,10,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,10.0,30.0,3.3333333333333335,0.0,10.0,30.0,2.5,0.0,10.0,30.0,2.5,0.0,10.0,30.0,5.0,0.0,10.0,30.0,3.3333333333333335,0.0,10.0,30.0,2.5,0.0,10.0,30.0,3.3333333333333335,0.0,10.0,30.0,3.3333333333333335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3.1552511415525117,0.0,0.0,8,5,13.559755988122891,7.06144259781877,4.0,2.5,0.0,0.0,ofat_results_sophie,500,500,10,100,10,10,100,0.5,0.5,1.0,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,8.0,9.788188713673744,2.6666666666666665,0.0,7.0,7.106923622627348,3.5,0.0,8.0,8.60005043216577,2.6666666666666665,0.0,7.0,10.389216237110169,3.5,0.0,8.0,12.498212651061259,2.6666666666666665,0.0,8.0,15.325622992113066,4.0,0.0,7.0,8.6265747843586,2.3333333333333335,0.0,7.0,9.80249356560012,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
