,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades
0,2000,0.25,0.0,0.0,500,500,1500.0,1500.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,500.0,1500.0,0.25,0.0,500.0,1500.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,
1,1535,0.27057546145494027,0.07803121248499399,0.921968787515006,379,382,594.6864263238415,650.678498753341,0.3333333333333333,0.25,26.35,21.1,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,384.0,577.5918469064329,0.25,23.05,390.0,564.2545326255727,0.25,21.7,,,,,,,,,,,,,,,,,,,,
2,755,0.11668937545549604,0.07591623036649214,0.9240837696335078,191,208,324.3810291922732,418.12129850852307,0.09090909090909091,0.25,22.9,20.25,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,182.0,330.2302754830388,0.052631578947368425,20.375,174.0,289.9318076823049,0.05263157894736842,20.975,,,,,,,,,,,,,,,,,,,,
3,506,0.1070891986223794,0.0661596958174905,0.9338403041825095,126,136,263.14143275484565,388.34592294053283,0.052631578947368425,0.25,17.9,17.0,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,119.0,269.476634188664,0.05555555555555555,15.75,125.0,225.69862097284803,0.05555555555555556,16.916666666666668,,,,,,,,,,,,,,,,,,,,
4,400,0.14808333333333334,0.06657223796033994,0.93342776203966,92,118,244.69016090249062,422.6963488470698,0.19999999999999998,0.25,14.45,14.8,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,95.0,239.3244091004084,0.06666666666666667,12.775,95.0,196.28448392811006,0.05263157894736842,14.1875,,,,,,,,,,,,,,,,,,,,
5,331,0.12022815168363418,0.062103929024081114,0.9378960709759189,76,107,238.29137548004178,471.16923007020364,0.19999999999999998,0.14285714285714288,12.32,13.1,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,77.0,216.1834008022803,0.06666666666666667,11.2,71.0,188.2446679917422,0.05882352941176471,12.06,,,,,,,,,,,,,,,,,,,,
6,276,0.11407867494824017,0.06062389640965274,0.9393761035903473,63,92,249.7892972616917,493.89439748419,0.16666666666666666,0.09999999999999999,10.741666666666667,12.225,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,63.0,200.21000336820683,0.05555555555555555,10.041666666666666,58.0,194.85195011561328,0.14285714285714288,10.525,,,,,,,,,,,,,,,,,,,,
7,246,0.1051667957155762,0.05865921787709497,0.9413407821229051,49,83,270.4416736530738,490.6624096032531,0.05555555555555556,0.125,9.55,11.135714285714286,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,59.0,194.14944677631124,0.08333333333333334,8.985714285714286,55.0,206.91497343831247,0.14285714285714285,9.5,,,,,,,,,,,,,,,,,,,,
8,219,0.18645357686453576,0.05652403592181722,0.9434759640781828,42,75,286.59154828450846,504.08394505741813,0.14285714285714285,0.2,8.61875,10.55625,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,51.0,187.04307456536696,0.05555555555555556,8.20625,51.0,213.32244820781455,0.3333333333333333,8.70625,,,,,,,,,,,,,,,,,,,,
9,209,0.11336355242172416,0.05482897384305835,0.9451710261569416,42,73,321.2734064925115,502.8701531150097,0.08333333333333333,0.19999999999999998,7.816666666666666,9.927777777777777,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,48.0,184.62409891765077,0.05263157894736842,7.822222222222222,46.0,214.07221090026457,0.06666666666666667,8.1,,,,,,,,,,,,,,,,,,,,
10,196,0.20172497570456754,0.05335221907459868,0.9466477809254014,41,68,326.17591232439327,493.54769323629193,0.19999999999999998,0.19999999999999998,7.235,9.28,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,43.0,174.96865831805403,0.07142857142857144,7.535,44.0,209.0008325727555,0.3333333333333333,7.62,,,,,,,,,,,,,,,,,,,,
11,178,0.09804210795118543,0.05330882352941176,0.9466911764705882,36,62,338.97408528265987,485.1372113943706,0.2,0.09090909090909091,6.7318181818181815,8.690909090909091,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,39.0,163.330804053523,0.052631578947368425,7.204545454545454,41.0,192.37216216815895,0.0625,7.304545454545455,,,,,,,,,,,,,,,,,,,,
12,169,0.15788196024882414,0.05227882037533512,0.9477211796246648,35,60,340.2247595514537,464.20082787794024,0.2,0.07692307692307691,6.270833333333333,8.345833333333333,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,36.0,158.97765150833254,0.06666666666666667,6.825,38.0,176.8900339018643,0.3333333333333333,6.941666666666666,,,,,,,,,,,,,,,,,,,,
13,163,0.20940695296523515,0.05164113785557987,0.9483588621444201,34,58,344.2909067617397,438.6182288098475,0.19999999999999998,0.19999999999999998,5.8961538461538465,7.876923076923077,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,34.0,158.22142756644382,0.09999999999999999,6.461538461538462,37.0,164.79617695401294,0.33333333333333337,6.619230769230769,,,,,,,,,,,,,,,,,,,,
14,155,0.1753405017921147,0.05060034305317324,0.9493996569468267,34,54,336.87079007689687,420.3670882564881,0.1111111111111111,0.16666666666666666,5.6,7.535714285714286,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,34.0,155.69620149118737,0.09999999999999999,6.142857142857143,33.0,152.71998261927195,0.3333333333333333,6.275,,,,,,,,,,,,,,,,,,,,
15,150,0.21949494949494947,0.04950495049504951,0.9504950495049505,31,53,328.1203502036188,403.30736040437654,0.33333333333333337,0.16666666666666669,5.31,7.32,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,34.0,135.27695279790356,0.09090909090909091,5.9366666666666665,32.0,140.06306269537941,0.3333333333333333,6.026666666666666,,,,,,,,,,,,,,,,,,,,
16,145,0.21954022988505748,0.04836759371221282,0.9516324062877872,31,51,315.8680032755944,366.31067039359687,0.33333333333333337,0.16666666666666666,5.01875,7.25625,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,33.0,129.86116125310343,0.09090909090909091,5.740625,30.0,125.12515820879554,0.3333333333333333,5.6875,,,,,,,,,,,,,,,,,,,,
17,140,0.16428571428571428,0.04767580452920143,0.9523241954707986,30,48,302.7827923472554,337.1543704265017,0.25,0.19999999999999998,4.776470588235294,7.238235294117647,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,33.0,127.53027483600057,0.09090909090909091,5.564705882352941,29.0,114.39756058189643,0.09999999999999999,5.391176470588236,,,,,,,,,,,,,,,,,,,,
18,136,0.1587359943977591,0.04700352526439483,0.9529964747356052,30,48,290.71674753685943,306.56759535194885,0.25,0.19999999999999998,4.583333333333333,7.227777777777778,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,29.0,123.85922676327326,0.08333333333333333,5.366666666666666,29.0,104.69715553453872,0.07142857142857144,5.155555555555556,,,,,,,,,,,,,,,,,,,,
19,127,0.1868766404199475,0.04631416441528367,0.9536858355847163,30,44,279.6507027264637,279.7269523667044,0.25,0.16666666666666666,4.426315789473684,7.118421052631579,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,29.0,117.2872202541912,0.09999999999999999,5.228947368421053,24.0,97.39718696561656,0.25,4.939473684210526,,,,,,,,,,,,,,,,,,,,
20,120,0.14520502645502645,0.04650269023827825,0.9534973097617218,29,39,267.602744704827,254.22905345329968,0.25,0.07142857142857142,4.245,6.865,ofat_results_joana_500,500,500,4,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,29.0,114.60686065754041,0.16666666666666666,5.065,23.0,95.98417764671262,0.1111111111111111,4.7075,,,,,,,,,,,,,,,,,,,,
0,2000,0.2833333333333333,0.0,0.0,400,400,1200.0,1200.0,0.33333333333333337,0.25,0.0,0.0,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,400.0,1200.0,0.33333333333333337,0.0,400.0,1200.0,0.25,0.0,400.0,1200.0,0.25,0.0,,,,,,,,,,,,,,,,
1,1547,0.25,0.06719367588932806,0.932806324110672,303,306,487.6774424658422,478.53002728565093,0.25,0.25,18.8,14.25,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,303.0,492.37637467593964,0.25,19.85,311.0,521.533455829845,0.25,15.2,324.0,509.0573136580791,0.25,14.1,,,,,,,,,,,,,,,,
2,797,0.15341010933859114,0.06435137895812053,0.9356486210418795,161,150,263.38776626093517,283.3023532609782,0.0625,0.25,17.025,12.75,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,155.0,284.4422079825556,0.14285714285714285,17.0,170.0,325.8952967956919,0.25,15.225,161.0,280.62965400845724,0.0625,12.225,,,,,,,,,,,,,,,,
3,522,0.17414633326611548,0.06304728546409807,0.9369527145359019,107,96,205.75247858906374,221.62526038771907,0.3333333333333333,0.1111111111111111,14.133333333333333,10.866666666666667,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,99.0,224.69620016616815,0.1,12.85,117.0,304.76006383446145,0.25,13.016666666666667,103.0,254.489219155401,0.052631578947368425,10.083333333333334,,,,,,,,,,,,,,,,
4,404,0.26835808580858084,0.05714285714285714,0.9428571428571428,83,76,204.5737512991906,232.51506684388693,0.5,0.25,12.025,9.15,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,74.0,197.70967920678854,0.25,10.275,91.0,293.4750894442001,0.25,11.675,80.0,252.99397142242398,0.08333333333333334,8.6,,,,,,,,,,,,,,,,
5,328,0.2709349593495935,0.054274084124830396,0.9457259158751696,68,58,224.3801817909151,244.32421683382344,0.5,0.3333333333333333,10.36,7.95,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,59.0,179.71155830980527,0.16666666666666669,8.65,76.0,302.89328230765375,0.25,10.8,67.0,262.05029048906425,0.1,7.16,,,,,,,,,,,,,,,,
6,287,0.2222689075630252,0.053063802905874924,0.9469361970941251,62,50,235.21878648620222,279.9581018068421,0.5,0.05882352941176471,9.266666666666667,6.783333333333333,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,53.0,190.57036877450096,0.25,7.591666666666667,66.0,322.67494124083896,0.16666666666666666,10.241666666666667,56.0,306.7958475731659,0.09999999999999999,6.283333333333333,,,,,,,,,,,,,,,,
7,259,0.19200554914840626,0.04732394366197183,0.9526760563380282,55,45,244.79182093419308,306.3922084699651,0.5,0.09090909090909091,8.157142857142857,6.057142857142857,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,45.0,193.89162589409315,0.09090909090909091,6.814285714285714,62.0,346.26524818710624,0.16666666666666669,9.57857142857143,52.0,371.8040612176647,0.07142857142857142,5.75,,,,,,,,,,,,,,,,
8,234,0.2598290598290598,0.04874213836477988,0.9512578616352201,51,39,276.3291809083088,287.61942724455446,0.5,0.25,7.5125,5.63125,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,37.0,228.45414379213506,0.25,6.14375,56.0,331.78320367664253,0.19999999999999998,8.8875,51.0,423.32299069004256,0.09999999999999999,5.15,,,,,,,,,,,,,,,,
9,215,0.2189922480620155,0.046251217137293084,0.9537487828627069,44,36,323.972915199851,330.27549694437056,0.5,0.2,6.988888888888889,5.433333333333334,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,34.0,258.3462171381173,0.09999999999999999,5.583333333333333,52.0,327.38125429166627,0.2,8.438888888888888,49.0,469.359044104966,0.08333333333333333,4.816666666666666,,,,,,,,,,,,,,,,
10,198,0.23602693602693603,0.043440486533449174,0.9565595134665508,40,33,358.06511989103217,340.1187514451057,0.5,0.16666666666666666,6.455,5.24,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,32.0,305.4704956437454,0.25,5.12,47.0,345.2677544749695,0.2,8.06,46.0,512.8987998699693,0.08333333333333334,4.515,,,,,,,,,,,,,,,,
11,198,0.2636363636363636,0.04249174917491749,0.9575082508250825,39,30,408.90190186446495,332.9475823282783,0.5,0.25,6.036363636363636,4.954545454545454,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,36.0,364.0161469228944,0.25,4.95,46.0,366.18845715999174,0.25,7.636363636363637,47.0,533.2763795149774,0.1,4.322727272727272,,,,,,,,,,,,,,,,
12,192,0.25681818181818183,0.04503105590062112,0.9549689440993789,39,32,402.0316567898767,396.2863053362836,0.5,0.2,5.7875,5.066666666666666,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,36.0,393.08155010761243,0.25,4.883333333333334,42.0,344.9683501636613,0.25,7.3625,43.0,562.1731852421899,0.09090909090909091,4.266666666666667,,,,,,,,,,,,,,,,
13,196,0.2274659863945578,0.04626593806921676,0.9537340619307833,39,31,424.8736144895117,413.1938999490068,0.3333333333333333,0.25,5.776923076923077,5.1038461538461535,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,37.0,402.65889426649557,0.25,5.026923076923077,43.0,345.91500314066496,0.25,7.1692307692307695,46.0,627.0713692741831,0.08333333333333334,4.380769230769231,,,,,,,,,,,,,,,,
14,205,0.2278640059127864,0.04543913190912174,0.9545608680908783,39,36,465.72699723902565,407.18858906227183,0.25,0.25,5.839285714285714,5.121428571428571,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,39.0,469.2568497876678,0.25,4.989285714285714,41.0,347.05574633380513,0.3333333333333333,7.039285714285715,50.0,664.8721779580928,0.09090909090909091,4.4714285714285715,,,,,,,,,,,,,,,,
15,204,0.23970588235294119,0.04681118441721646,0.9531888155827836,39,37,512.9245872403365,352.720009312588,0.25,0.16666666666666669,5.926666666666667,5.3133333333333335,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,41.0,543.5780847210661,0.25,5.113333333333333,40.0,372.35129058815227,0.33333333333333337,6.976666666666667,47.0,669.4667166579709,0.2,4.596666666666667,,,,,,,,,,,,,,,,
16,206,0.237621359223301,0.046347902610736284,0.9536520973892637,41,34,545.5467685506785,332.898524332075,0.19999999999999998,0.25,5.85625,5.41875,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,45.0,632.5283839751827,0.25,5.321875,40.0,349.1656227095031,0.33333333333333337,7.253125,46.0,685.8507102898758,0.16666666666666669,4.58125,,,,,,,,,,,,,,,,
17,202,0.23217821782178222,0.0460239651416122,0.9539760348583878,42,33,568.288547742681,336.299095588358,0.16666666666666666,0.19999999999999998,5.8088235294117645,5.385294117647059,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,44.0,665.0934158862547,0.2,5.652941176470589,38.0,344.58620633660354,0.25,7.264705882352941,45.0,738.2456104859035,0.3333333333333333,4.6117647058823525,,,,,,,,,,,,,,,,
18,205,0.2975609756097561,0.04591458899037275,0.9540854110096273,43,32,545.0739687702388,327.17293210129856,0.25,0.5,5.741666666666666,5.522222222222222,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,45.0,647.1606306945837,0.2,5.875,37.0,326.6170269123954,0.25,7.102777777777778,48.0,805.2777181687991,0.3333333333333333,4.7027777777777775,,,,,,,,,,,,,,,,
19,200,0.3130833333333333,0.04611923509561305,0.953880764904387,41,31,487.3840789432494,312.63310767412065,0.5,0.2,5.913157894736842,5.531578947368421,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,45.0,689.6402692763772,0.25,5.897368421052631,36.0,281.6073737608907,0.25,6.894736842105263,47.0,831.9694771720244,0.3333333333333333,4.813157894736842,,,,,,,,,,,,,,,,
20,192,0.3094618055555556,0.04584829917599831,0.9541517008240017,40,31,463.358480725281,298.4857357773029,0.5,0.16666666666666669,5.9625,5.5375,ofat_results_joana_500,500,500,5,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,40.0,684.4316633779407,0.25,6.1225,33.0,257.7629639855254,0.25,6.7,48.0,808.4742639087328,0.3333333333333333,4.9375,,,,,,,,,,,,,,,,
0,1998,0.24999999999999997,0.0,0.0,333,333,999.0,999.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,333.0,999.0,0.25,0.0,333.0,999.0,0.25,0.0,333.0,999.0,0.25,0.0,333.0,999.0,0.25,0.0,,,,,,,,,,,,
1,1519,0.2312376563528637,0.051175656984785614,0.9488243430152143,247,256,394.1895502712328,384.77133643495273,0.25,0.25,12.5,15.1,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,251.0,401.8730342523172,0.25,10.75,266.0,410.547938263771,0.14285714285714285,10.2,247.0,382.41240184129714,0.25,12.55,252.0,406.55903079394255,0.25,8.1,,,,,,,,,,,,
2,733,0.24175462530815445,0.049484536082474224,0.9505154639175257,116,127,230.42483977412232,199.4849358607338,0.3333333333333333,0.25,9.5,12.8,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,122.0,232.0549173562867,0.25,9.95,129.0,224.9125553504469,0.052631578947368425,8.85,117.0,216.93877733271725,0.3333333333333333,10.85,122.0,245.0694382293386,0.25,7.75,,,,,,,,,,,,
3,518,0.18278865600294172,0.04632152588555858,0.9536784741144414,83,85,196.22148689808301,145.0938533232606,0.33333333333333337,0.06666666666666667,6.916666666666667,9.133333333333333,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,79.0,200.70643147307806,0.07142857142857144,8.3,102.0,166.99204686897434,0.0625,8.166666666666666,85.0,185.38106229067552,0.3333333333333333,8.083333333333334,84.0,221.90862340570968,0.25,6.15,,,,,,,,,,,,
4,396,0.1933811802232855,0.04344193817878028,0.9565580618212197,62,64,191.24870761754542,135.64240636917947,0.05263157894736842,0.25,5.375,6.875,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,63.0,202.40935484504527,0.052631578947368425,7.325,76.0,122.6640442511094,0.0625,7.9875,65.0,192.07404979070452,0.25,6.375,66.0,218.8909919611785,0.5,4.925,,,,,,,,,,,,
5,323,0.178061017070305,0.04242424242424243,0.9575757575757575,53,48,188.79647711940515,137.12548497446383,0.05555555555555556,0.14285714285714285,4.62,5.57,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,55.0,226.7326388994757,0.2,6.96,61.0,90.57719909435282,0.09090909090909091,7.38,56.0,201.304933747406,0.33333333333333337,5.39,50.0,227.3536803278815,0.25,4.06,,,,,,,,,,,,
6,269,0.16737918215613382,0.0416367552045944,0.9583632447954056,46,37,197.2339866246603,143.78550538110724,0.09999999999999999,0.16666666666666669,3.95,4.783333333333333,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,49.0,259.96006717626693,0.125,6.491666666666666,48.0,79.36880176814654,0.25,6.7,50.0,215.05813732831066,0.16666666666666669,4.566666666666666,39.0,253.63341897700434,0.19999999999999998,3.5416666666666665,,,,,,,,,,,,
7,233,0.18566498506638557,0.03942181340341656,0.9605781865965834,41,33,217.07125941908544,155.43338658241933,0.25,0.16666666666666666,3.3857142857142857,4.135714285714286,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,46.0,302.14751390044955,0.05263157894736842,6.0928571428571425,38.0,77.85567796667078,0.11111111111111112,6.0928571428571425,44.0,221.8577312863568,0.3333333333333333,3.9642857142857144,31.0,261.4044318443843,0.2,3.2214285714285715,,,,,,,,,,,,
8,215,0.15819767441860466,0.03672486453943408,0.963275135460566,36,30,241.48645052159307,168.3050677483781,0.3333333333333333,0.16666666666666666,2.975,3.61875,ofat_results_joana_500,500,500,6,2000,2,2,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,45.0,361.58907818403014,0.125,5.7375,30.0,77.23777611448601,0.08333333333333333,5.60625,43.0,212.76879714915825,0.0625,3.60625,31.0,298.6949847125436,0.2,2.95625,,,,,,,,,,,,
